Format Version,1.23,Take Name,BeigeRubber_240610_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-06-10 10.59.57.471 AM,Capture Start Frame,478067,Total Frames in Take,14824,Total Exported Frames,14824,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2519,20.991667,21.518703,-19.385040,9.201980,-0.187586,0.149357,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.750145,0.042138,0.044624,0.027206,0.366797,0.008617,0.011618,0.010657,0.522750,-0.213106,0.108985,-0.213883,-0.165119,0.181194,-0.090011,-0.186194,0.155477,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,21.000000,21.469582,-19.426342,9.154195,-0.187596,0.149356,-0.144620,0.000832,-0.050755,-0.056242,-0.037863,0.749294,0.042138,0.044624,0.027206,0.360082,0.008617,0.011618,0.010657,0.523978,-0.213129,0.108975,-0.213875,-0.165139,0.181183,-0.090012,-0.186193,0.155484,-0.128234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,21.008333,21.475054,-19.439238,9.150425,-0.187587,0.149364,-0.144627,0.000832,-0.050755,-0.056242,-0.037863,0.749294,0.042138,0.044624,0.027206,0.360082,0.008617,0.011618,0.010657,0.523978,-0.213117,0.108990,-0.213889,-0.165129,0.181184,-0.090013,-0.186182,0.155492,-0.128243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,21.016667,21.481552,-19.434006,9.158135,-0.187583,0.149368,-0.144624,0.000831,-0.050755,-0.056242,-0.037863,0.750689,0.042138,0.044624,0.027206,0.358349,0.008617,0.011618,0.010657,0.529827,-0.213108,0.108993,-0.213881,-0.165137,0.181180,-0.090002,-0.186166,0.155506,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,21.025000,21.523430,-19.368519,9.211071,-0.187579,0.149367,-0.144628,0.000831,-0.050755,-0.056242,-0.037863,0.749341,0.042138,0.044624,0.027206,0.359860,0.008617,0.011618,0.010657,0.525488,-0.213101,0.108994,-0.213885,-0.165128,0.181191,-0.090008,-0.186176,0.155495,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,21.033333,21.541437,-19.329706,9.235612,-0.187596,0.149357,-0.144620,0.000834,-0.050755,-0.056242,-0.037863,0.749341,0.042138,0.044624,0.027206,0.359860,0.008617,0.011618,0.010657,0.525488,-0.213123,0.108981,-0.213876,-0.165144,0.181178,-0.090008,-0.186189,0.155486,-0.128236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,21.041667,21.520802,-19.369959,9.206350,-0.187585,0.149361,-0.144624,0.000831,-0.050755,-0.056242,-0.037863,0.748630,0.042138,0.044624,0.027206,0.358412,0.008617,0.011618,0.010657,0.525875,-0.213116,0.108984,-0.213883,-0.165129,0.181185,-0.090012,-0.186171,0.155495,-0.128247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,21.050000,21.498938,-19.397217,9.183893,-0.187596,0.149357,-0.144621,0.000833,-0.050755,-0.056242,-0.037863,0.751335,0.042138,0.044624,0.027206,0.359595,0.008617,0.011618,0.010657,0.527269,-0.213127,0.108975,-0.213877,-0.165140,0.181177,-0.090006,-0.186189,0.155494,-0.128243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,21.058333,21.458994,-19.466028,9.132444,-0.187591,0.149361,-0.144619,0.000831,-0.050755,-0.056242,-0.037863,0.753567,0.042138,0.044624,0.027206,0.366071,0.008617,0.011618,0.010657,0.528695,-0.213124,0.108979,-0.213878,-0.165121,0.181193,-0.090009,-0.186176,0.155496,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,21.066667,21.480261,-19.426434,9.156426,-0.187588,0.149359,-0.144617,0.000830,-0.050755,-0.056242,-0.037863,0.753567,0.042138,0.044624,0.027206,0.366071,0.008617,0.011618,0.010657,0.528695,-0.213122,0.108983,-0.213874,-0.165111,0.181196,-0.090015,-0.186178,0.155498,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,21.075000,21.492334,-19.405685,9.176079,-0.187590,0.149360,-0.144625,0.000830,-0.050755,-0.056242,-0.037863,0.750854,0.042138,0.044624,0.027206,0.367597,0.008617,0.011618,0.010657,0.528436,-0.213118,0.108982,-0.213878,-0.165128,0.181191,-0.090015,-0.186188,0.155488,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,21.083333,21.452044,-19.476774,9.123106,-0.187585,0.149365,-0.144622,0.000829,-0.050755,-0.056242,-0.037863,0.752736,0.042138,0.044624,0.027206,0.367702,0.008617,0.011618,0.010657,0.527946,-0.213116,0.108985,-0.213883,-0.165113,0.181198,-0.090018,-0.186177,0.155504,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,21.091667,21.587332,-19.275646,9.277949,-0.187580,0.149364,-0.144624,0.000836,-0.050755,-0.056242,-0.037863,0.750824,0.042138,0.044624,0.027206,0.363720,0.008617,0.011618,0.010657,0.521891,-0.213115,0.108993,-0.213884,-0.165111,0.181195,-0.090012,-0.186187,0.155480,-0.128240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,21.100000,21.506296,-19.390100,9.187880,-0.187586,0.149362,-0.144623,0.000829,-0.050755,-0.056242,-0.037863,0.750824,0.042138,0.044624,0.027206,0.363720,0.008617,0.011618,0.010657,0.521891,-0.213123,0.108983,-0.213877,-0.165125,0.181190,-0.090013,-0.186166,0.155500,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,21.108333,21.472183,-19.438837,9.150419,-0.187591,0.149360,-0.144621,0.000830,-0.050755,-0.056242,-0.037863,0.752345,0.042138,0.044624,0.027206,0.362905,0.008617,0.011618,0.010657,0.529972,-0.213126,0.108977,-0.213881,-0.165121,0.181196,-0.090014,-0.186183,0.155496,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,21.116667,21.532417,-19.345964,9.218266,-0.187593,0.149361,-0.144624,0.000832,-0.050755,-0.056242,-0.037863,0.750357,0.042138,0.044624,0.027206,0.363186,0.008617,0.011618,0.010657,0.526502,-0.213130,0.108986,-0.213879,-0.165124,0.181190,-0.090018,-0.186183,0.155489,-0.128247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,21.125000,21.498938,-19.413290,9.177371,-0.187590,0.149356,-0.144619,0.000834,-0.050755,-0.056242,-0.037863,0.750746,0.042138,0.044624,0.027206,0.366554,0.008617,0.011618,0.010657,0.525314,-0.213113,0.108983,-0.213881,-0.165123,0.181186,-0.090013,-0.186189,0.155484,-0.128241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,21.133333,21.364273,-19.602676,9.024878,-0.187586,0.149365,-0.144620,0.000834,-0.050755,-0.056242,-0.037863,0.750746,0.042138,0.044624,0.027206,0.366554,0.008617,0.011618,0.010657,0.525314,-0.213103,0.108995,-0.213880,-0.165125,0.181189,-0.090008,-0.186187,0.155492,-0.128244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,21.141667,21.368776,-19.587992,9.032532,-0.187585,0.149366,-0.144624,0.000828,-0.050755,-0.056242,-0.037863,0.751365,0.042138,0.044624,0.027206,0.367672,0.008617,0.011618,0.010657,0.527401,-0.213118,0.108988,-0.213881,-0.165117,0.181206,-0.090018,-0.186170,0.155498,-0.128255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,21.150000,21.442900,-19.486162,9.116567,-0.187589,0.149360,-0.144627,0.000832,-0.050755,-0.056242,-0.037863,0.750736,0.042138,0.044624,0.027206,0.364686,0.008617,0.011618,0.010657,0.525735,-0.213114,0.108983,-0.213885,-0.165127,0.181189,-0.090018,-0.186182,0.155490,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,21.158333,21.474770,-19.431253,9.155449,-0.187590,0.149366,-0.144622,0.000830,-0.050755,-0.056242,-0.037863,0.750736,0.042138,0.044624,0.027206,0.364686,0.008617,0.011618,0.010657,0.525735,-0.213125,0.108981,-0.213877,-0.165127,0.181197,-0.090014,-0.186180,0.155499,-0.128243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,21.166667,21.539143,-19.335436,9.229853,-0.187588,0.149363,-0.144617,0.000832,-0.050755,-0.056242,-0.037863,0.752145,0.042138,0.044624,0.027206,0.363652,0.008617,0.011618,0.010657,0.527014,-0.213121,0.108988,-0.213870,-0.165128,0.181192,-0.090013,-0.186175,0.155492,-0.128241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,21.175000,21.504747,-19.379255,9.192890,-0.187582,0.149367,-0.144628,0.000832,-0.050755,-0.056242,-0.037863,0.748615,0.042138,0.044624,0.027206,0.357441,0.008617,0.011618,0.010657,0.526681,-0.213113,0.108991,-0.213878,-0.165130,0.181188,-0.090012,-0.186174,0.155500,-0.128257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,21.183333,21.532139,-19.358065,9.216633,-0.187593,0.149353,-0.144616,0.000831,-0.050755,-0.056242,-0.037863,0.750124,0.042138,0.044624,0.027206,0.368026,0.008617,0.011618,0.010657,0.525721,-0.213122,0.108982,-0.213875,-0.165122,0.181194,-0.090014,-0.186188,0.155478,-0.128243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,21.191667,21.523710,-19.366873,9.209130,-0.187584,0.149363,-0.144624,0.000834,-0.050755,-0.056242,-0.037863,0.750124,0.042138,0.044624,0.027206,0.368026,0.008617,0.011618,0.010657,0.525721,-0.213109,0.108992,-0.213883,-0.165126,0.181191,-0.090013,-0.186187,0.155483,-0.128238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,21.200000,21.563858,-19.309401,9.254659,-0.187587,0.149363,-0.144619,0.000832,-0.050755,-0.056242,-0.037863,0.749135,0.042138,0.044624,0.027206,0.362520,0.008617,0.011618,0.010657,0.522655,-0.213117,0.108990,-0.213875,-0.165119,0.181199,-0.090015,-0.186182,0.155492,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,21.208333,21.442070,-19.480631,9.115828,-0.187586,0.149363,-0.144625,0.000829,-0.050755,-0.056242,-0.037863,0.751264,0.042138,0.044624,0.027206,0.367555,0.008617,0.011618,0.010657,0.525551,-0.213119,0.108983,-0.213880,-0.165115,0.181205,-0.090020,-0.186179,0.155491,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,21.216667,21.372122,-19.583344,9.033819,-0.187586,0.149365,-0.144624,0.000829,-0.050755,-0.056242,-0.037863,0.753654,0.042138,0.044624,0.027206,0.366396,0.008617,0.011618,0.010657,0.525511,-0.213123,0.108979,-0.213879,-0.165117,0.181202,-0.090012,-0.186174,0.155491,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,21.225000,21.477135,-19.433020,9.155756,-0.187584,0.149365,-0.144623,0.000831,-0.050755,-0.056242,-0.037863,0.753654,0.042138,0.044624,0.027206,0.366396,0.008617,0.011618,0.010657,0.525511,-0.213116,0.108989,-0.213881,-0.165124,0.181197,-0.090010,-0.186178,0.155489,-0.128244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,21.233333,21.511660,-19.372654,9.195274,-0.187588,0.149360,-0.144624,0.000828,-0.050755,-0.056242,-0.037863,0.751277,0.042138,0.044624,0.027206,0.363454,0.008617,0.011618,0.010657,0.524753,-0.213131,0.108979,-0.213878,-0.165122,0.181189,-0.090020,-0.186169,0.155503,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,21.241667,21.445412,-19.480837,9.117698,-0.187588,0.149360,-0.144621,0.000829,-0.050755,-0.056242,-0.037863,0.751590,0.042138,0.044624,0.027206,0.366836,0.008617,0.011618,0.010657,0.527870,-0.213120,0.108982,-0.213879,-0.165121,0.181194,-0.090019,-0.186174,0.155494,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,21.250000,21.548027,-19.321978,9.241477,-0.187582,0.149366,-0.144624,0.000827,-0.050755,-0.056242,-0.037863,0.752707,0.042138,0.044624,0.027206,0.361719,0.008617,0.011618,0.010657,0.528991,-0.213121,0.108980,-0.213876,-0.165121,0.181197,-0.090015,-0.186169,0.155504,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,21.258333,20.807243,-20.357119,8.394509,-0.187585,0.149367,-0.144624,0.000836,-0.050755,-0.056242,-0.037863,0.752707,0.042138,0.044624,0.027206,0.361719,0.008617,0.011618,0.010657,0.528991,-0.213125,0.108984,-0.213878,-0.165121,0.181196,-0.090019,-0.186183,0.155495,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,21.266667,21.395014,-19.550724,9.059986,-0.187587,0.149360,-0.144622,0.000828,-0.050755,-0.056242,-0.037863,0.751905,0.042138,0.044624,0.027206,0.367954,0.008617,0.011618,0.010657,0.528442,-0.213119,0.108978,-0.213877,-0.165113,0.181195,-0.090020,-0.186177,0.155503,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,21.275000,21.537090,-19.344933,9.224131,-0.187583,0.149363,-0.144621,0.000830,-0.050755,-0.056242,-0.037863,0.751539,0.042138,0.044624,0.027206,0.364549,0.008617,0.011618,0.010657,0.531756,-0.213118,0.108986,-0.213874,-0.165115,0.181197,-0.090013,-0.186162,0.155506,-0.128258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,21.283333,21.509476,-19.391424,9.190775,-0.187586,0.149360,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.751539,0.042138,0.044624,0.027206,0.364549,0.008617,0.011618,0.010657,0.531756,-0.213113,0.108987,-0.213884,-0.165125,0.181191,-0.090011,-0.186191,0.155482,-0.128235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,21.291667,21.192032,-19.831171,8.833011,-0.187586,0.149362,-0.144620,0.000832,-0.050755,-0.056242,-0.037863,0.750489,0.042138,0.044624,0.027206,0.364434,0.008617,0.011618,0.010657,0.522815,-0.213119,0.108981,-0.213874,-0.165122,0.181190,-0.090011,-0.186171,0.155500,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,21.300000,21.490250,-19.416399,9.166837,-0.187589,0.149363,-0.144621,0.000831,-0.050755,-0.056242,-0.037863,0.752131,0.042138,0.044624,0.027206,0.366569,0.008617,0.011618,0.010657,0.523865,-0.213123,0.108985,-0.213886,-0.165115,0.181196,-0.090016,-0.186192,0.155491,-0.128235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,21.308333,21.510313,-19.374969,9.194966,-0.187591,0.149357,-0.144618,0.000831,-0.050755,-0.056242,-0.037863,0.750665,0.042138,0.044624,0.027206,0.363187,0.008617,0.011618,0.010657,0.525908,-0.213128,0.108978,-0.213872,-0.165123,0.181187,-0.090012,-0.186184,0.155487,-0.128241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,21.316667,21.393154,-19.553057,9.057492,-0.187583,0.149366,-0.144623,0.000827,-0.050755,-0.056242,-0.037863,0.750665,0.042138,0.044624,0.027206,0.363187,0.008617,0.011618,0.010657,0.525908,-0.213115,0.108986,-0.213880,-0.165123,0.181195,-0.090018,-0.186166,0.155507,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,21.325000,21.481943,-19.427746,9.160195,-0.187586,0.149358,-0.144620,0.000830,-0.050755,-0.056242,-0.037863,0.751527,0.042138,0.044624,0.027206,0.364840,0.008617,0.011618,0.010657,0.529131,-0.213117,0.108979,-0.213876,-0.165117,0.181190,-0.090018,-0.186178,0.155497,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,21.333333,21.080997,-19.986935,8.696733,-0.187589,0.149368,-0.144627,0.000833,-0.050755,-0.056242,-0.037863,0.748885,0.042138,0.044624,0.027206,0.365818,0.008617,0.011618,0.010657,0.523489,-0.213118,0.108987,-0.213876,-0.165124,0.181191,-0.090018,-0.186176,0.155498,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,21.341667,21.587027,-19.271263,9.279792,-0.187586,0.149365,-0.144623,0.000831,-0.050755,-0.056242,-0.037863,0.753381,0.042138,0.044624,0.027206,0.366912,0.008617,0.011618,0.010657,0.525035,-0.213130,0.108984,-0.213882,-0.165108,0.181207,-0.090020,-0.186182,0.155489,-0.128242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,21.350000,21.388067,-19.554117,9.053880,-0.187586,0.149359,-0.144623,0.000833,-0.050755,-0.056242,-0.037863,0.753381,0.042138,0.044624,0.027206,0.366912,0.008617,0.011618,0.010657,0.525035,-0.213115,0.108983,-0.213878,-0.165123,0.181191,-0.090012,-0.186182,0.155479,-0.128244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,21.358333,21.503574,-19.401854,9.184247,-0.187590,0.149363,-0.144618,0.000831,-0.050755,-0.056242,-0.037863,0.749352,0.042138,0.044624,0.027206,0.364008,0.008617,0.011618,0.010657,0.522751,-0.213117,0.108986,-0.213881,-0.165121,0.181196,-0.090010,-0.186186,0.155497,-0.128239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,21.366667,21.232630,-19.773846,8.872746,-0.187589,0.149358,-0.144626,0.000830,-0.050755,-0.056242,-0.037863,0.751980,0.042138,0.044624,0.027206,0.366515,0.008617,0.011618,0.010657,0.524851,-0.213128,0.108972,-0.213881,-0.165124,0.181194,-0.090015,-0.186179,0.155490,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,21.375000,21.420273,-19.513401,9.087990,-0.187582,0.149367,-0.144625,0.000833,-0.050755,-0.056242,-0.037863,0.750717,0.042138,0.044624,0.027206,0.365561,0.008617,0.011618,0.010657,0.522506,-0.213115,0.108991,-0.213885,-0.165112,0.181199,-0.090017,-0.186184,0.155490,-0.128242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,21.383333,21.538834,-19.348511,9.226699,-0.187585,0.149365,-0.144625,0.000833,-0.050755,-0.056242,-0.037863,0.750717,0.042138,0.044624,0.027206,0.365561,0.008617,0.011618,0.010657,0.522506,-0.213111,0.108993,-0.213882,-0.165128,0.181188,-0.090011,-0.186182,0.155492,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,21.391667,20.857077,-20.300137,8.448691,-0.187581,0.149370,-0.144625,0.000834,-0.050755,-0.056242,-0.037863,0.750119,0.042138,0.044624,0.027206,0.370945,0.008617,0.011618,0.010657,0.517022,-0.213117,0.108986,-0.213884,-0.165111,0.181208,-0.090015,-0.186185,0.155490,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,21.400000,20.958860,-20.175667,8.550868,-0.187583,0.149374,-0.144628,0.000835,-0.050755,-0.056242,-0.037863,0.750485,0.042138,0.044624,0.027206,0.369116,0.008617,0.011618,0.010657,0.521150,-0.213107,0.108994,-0.213888,-0.165116,0.181197,-0.090013,-0.186176,0.155499,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,21.408333,21.506355,-19.393684,9.188364,-0.187585,0.149363,-0.144618,0.000832,-0.050755,-0.056242,-0.037863,0.750485,0.042138,0.044624,0.027206,0.369116,0.008617,0.011618,0.010657,0.521150,-0.213110,0.108989,-0.213879,-0.165116,0.181193,-0.090007,-0.186186,0.155495,-0.128238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,21.416667,21.392616,-19.553318,9.057533,-0.187592,0.149362,-0.144622,0.000831,-0.050755,-0.056242,-0.037863,0.750086,0.042138,0.044624,0.027206,0.364295,0.008617,0.011618,0.010657,0.525051,-0.213124,0.108983,-0.213879,-0.165123,0.181191,-0.090016,-0.186182,0.155496,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,21.425000,21.249025,-19.746264,8.897091,-0.187592,0.149370,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.751704,0.042138,0.044624,0.027206,0.367435,0.008617,0.011618,0.010657,0.523309,-0.213131,0.108983,-0.213871,-0.165114,0.181205,-0.090017,-0.186185,0.155497,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,21.433333,21.424463,-19.504988,9.096414,-0.187584,0.149366,-0.144621,0.000829,-0.050755,-0.056242,-0.037863,0.752332,0.042138,0.044624,0.027206,0.366819,0.008617,0.011618,0.010657,0.527245,-0.213118,0.108981,-0.213876,-0.165109,0.181203,-0.090014,-0.186178,0.155505,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,21.441667,21.303310,-19.676630,8.958289,-0.187584,0.149366,-0.144621,0.000830,-0.050755,-0.056242,-0.037863,0.752332,0.042138,0.044624,0.027206,0.366819,0.008617,0.011618,0.010657,0.527245,-0.213115,0.108990,-0.213878,-0.165113,0.181203,-0.090016,-0.186181,0.155491,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,21.450000,21.512415,-19.393377,9.189202,-0.187580,0.149369,-0.144625,0.000831,-0.050755,-0.056242,-0.037863,0.749854,0.042138,0.044624,0.027206,0.367410,0.008617,0.011618,0.010657,0.522947,-0.213108,0.109000,-0.213887,-0.165115,0.181192,-0.090017,-0.186163,0.155507,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,21.458333,21.530495,-19.356857,9.215063,-0.187591,0.149361,-0.144624,0.000830,-0.050755,-0.056242,-0.037863,0.752625,0.042138,0.044624,0.027206,0.363784,0.008617,0.011618,0.010657,0.529442,-0.213127,0.108981,-0.213879,-0.165127,0.181192,-0.090014,-0.186176,0.155498,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
